payment_id,order_id,method,status,amount,paid_at,transaction_ref,customer_id,channel_id,store_id,order_date,billing_address_id,shipping_address_id,status_order,currency_code,subtotal,tax_amount,shipping_fee,total_amount,address_id,province_id,date_id,paid_at_id
7000009392,1000009392,CARD,PAID,81594.9,2024-01-04 06:20:35,TX-9HAQ8GIIVL6S,287,1,,2024-01-02 02:20:35,,2582,FULFILLED,ARS,66690.0,14004.9,900.0,81594.9,2582,2,20240102,20240104
7000009393,1000009393,CARD,PAID,41382.0,2025-09-04 06:37:56,TX-4QJ9FDEH6DZN,1496,2,1.0,2025-09-01 23:37:56,3917.0,1,FULFILLED,ARS,34200.0,7182.0,0.0,41382.0,1,1,20250901,20250904
7000009394,1000009394,CARD,PAID,32016.6,2025-02-12 09:13:54,TX-BEG7XGXZZO3W,712,2,3.0,2025-02-12 05:13:54,2825.0,3,FULFILLED,ARS,26460.0,5556.6,0.0,32016.6,3,3,20250212,20250212
7000009395,1000009395,CARD,PAID,86248.8,2024-08-25 18:32:57,TX-I0SGPXOI8A9J,607,2,2.0,2024-08-24 07:32:57,3082.0,2,FULFILLED,ARS,71280.0,14968.8,0.0,86248.8,2,2,20240824,20240825
7000009396,1000009396,CARD,PAID,83964.0,2024-09-08 04:38:57,TX-7UZ2FJTNIJIQ,25,1,,2024-09-06 04:38:57,2636.0,1289,FULFILLED,ARS,68400.0,14364.0,1200.0,83964.0,1289,4,20240906,20240908
7000009397,1000009397,CASH,PAID,43560.0,2024-04-03 05:58:24,TX-92YC03MWRLOX,571,2,2.0,2024-04-01 03:58:24,3398.0,2,FULFILLED,ARS,36000.0,7560.0,0.0,43560.0,2,2,20240401,20240403
7000009398,1000009398,CASH,PAID,38115.0,2025-08-21 06:24:54,TX-MTI1M0VPRJGM,1444,2,4.0,2025-08-19 05:24:54,2462.0,4,PAID,ARS,31500.0,6615.0,0.0,38115.0,4,4,20250819,20250821
7000009399,1000009399,GATEWAY,PAID,14568.0,2025-01-18 19:37:24,TX-Y37ZAZK2BM5D,461,1,,2025-01-18 10:37:24,2773.0,2078,FULFILLED,ARS,10800.0,2268.0,1500.0,14568.0,2078,1,20250118,20250118
7000009400,1000009400,CARD,PAID,33870.0,2025-03-27 16:04:02,TX-TA4GAX1GQUHL,1346,1,,2025-03-27 15:04:02,2761.0,3339,PAID,ARS,27000.0,5670.0,1200.0,33870.0,3339,1,20250327,20250327
7000009401,1000009401,CASH,PAID,43378.5,2025-07-25 14:05:44,TX-DKYUUQ1832X4,226,2,3.0,2025-07-23 04:05:44,2235.0,3,FULFILLED,ARS,35850.0,7528.5,0.0,43378.5,3,3,20250723,20250725
7000009402,1000009402,CARD,PAID,17242.5,2025-09-22 01:43:01,TX-A25X4JA5RCSI,931,1,,2025-09-21 17:43:01,3956.0,1222,FULFILLED,ARS,14250.0,2992.5,0.0,17242.5,1222,1,20250921,20250922
7000009403,1000009403,GATEWAY,PAID,75358.8,2025-06-13 11:55:56,TX-6V0YJA7PV87Z,523,1,,2025-06-13 10:55:56,3043.0,1929,FULFILLED,ARS,62280.0,13078.8,0.0,75358.8,1929,2,20250613,20250613
7000009404,1000009404,GATEWAY,REFUNDED,32307.0,2024-01-21 10:43:29,TX-X7F67GYZFPUX,330,1,,2024-01-19 13:43:29,3561.0,2851,REFUNDED,ARS,26700.0,5607.0,0.0,32307.0,2851,1,20240119,20240121
7000009405,1000009405,CARD,PAID,42064.2,2025-01-07 17:47:46,TX-5TJR3G3J1SJH,261,1,,2025-01-06 18:47:46,1435.0,3649,FULFILLED,ARS,34020.0,7144.2,900.0,42064.2,3649,2,20250106,20250107
7000009406,1000009406,CARD,PAID,49005.0,2024-02-12 18:33:25,TX-GUGRXO9NRL6O,325,2,4.0,2024-02-11 15:33:25,3541.0,4,FULFILLED,ARS,40500.0,8505.0,0.0,49005.0,4,4,20240211,20240212
7000009407,1000009407,CASH,PAID,51487.92,2024-03-05 21:12:55,TX-WR59G8U0D1T5,751,2,1.0,2024-03-04 04:12:55,,1,FULFILLED,ARS,42552.0,8935.92,0.0,51487.92,1,1,20240304,20240305
7000009408,1000009408,CASH,PENDING,83635.2,,,1156,2,1.0,2025-06-07 08:21:34,2106.0,1,CREATED,ARS,69120.0,14515.2,0.0,83635.2,1,1,20250607,
7000009409,1000009409,CASH,PAID,65107.68,2025-03-12 23:27:09,TX-CO5QZRG0NQ9R,393,2,3.0,2025-03-09 23:27:09,1426.0,3,FULFILLED,ARS,53808.0,11299.68,0.0,65107.68,3,3,20250309,20250312
7000009410,1000009410,CARD,PAID,38833.5,2025-06-09 13:36:34,TX-R9RETCC1OBJ7,3,1,,2025-06-07 02:36:34,1877.0,1442,FULFILLED,ARS,31350.0,6583.5,900.0,38833.5,1442,2,20250607,20250609
7000009411,1000009411,CASH,PAID,13068.0,2025-02-24 02:08:32,TX-C3Z29XK3HO1Q,801,2,4.0,2025-02-23 14:08:32,3178.0,4,FULFILLED,ARS,10800.0,2268.0,0.0,13068.0,4,4,20250223,20250224
7000009412,1000009412,GATEWAY,FAILED,37500.0,,,85,1,,2024-06-27 16:56:10,3682.0,1938,CANCELLED,ARS,30000.0,6300.0,1200.0,37500.0,1938,2,20240627,
7000009413,1000009413,GATEWAY,PAID,15983.7,2025-02-27 01:17:07,TX-PVN7RI5EDVLK,808,1,,2025-02-26 04:17:07,,2244,FULFILLED,ARS,11970.0,2513.7,1500.0,15983.7,2244,1,20250226,20250227
7000009414,1000009414,CASH,PAID,32905.95,2024-10-01 05:58:46,TX-B455VWC92MHH,251,2,3.0,2024-09-30 06:58:46,2181.0,3,FULFILLED,ARS,27195.0,5710.95,0.0,32905.95,3,3,20240930,20241001
7000009415,1000009415,TRANSFER,PAID,49803.6,2025-05-02 06:01:49,TX-H3DJSDOKSAEQ,233,2,2.0,2025-05-01 07:01:49,3248.0,2,FULFILLED,ARS,41160.0,8643.6,0.0,49803.6,2,2,20250501,20250502
7000009416,1000009416,CARD,PAID,59280.0,2025-07-23 02:25:06,TX-GUITFHCJ6X08,937,1,,2025-07-20 19:25:06,2740.0,1358,FULFILLED,ARS,48000.0,10080.0,1200.0,59280.0,1358,2,20250720,20250723
7000009417,1000009417,GATEWAY,PAID,14994.0,2025-05-16 15:55:00,TX-HJXUVHKCB7YZ,1094,1,,2025-05-14 18:55:00,3200.0,1768,PAID,ARS,11400.0,2394.0,1200.0,14994.0,1768,4,20250514,20250516
7000009418,1000009418,CARD,PAID,72048.0,2025-09-29 00:35:57,TX-RKLHGF359GHI,47,1,,2025-09-26 05:35:57,2737.0,1486,PAID,ARS,58800.0,12348.0,900.0,72048.0,1486,2,20250926,20250929
7000009419,1000009419,CARD,PAID,18142.5,2025-02-15 23:34:54,TX-TDM079DWOHSN,667,1,,2025-02-14 21:34:54,3279.0,1252,FULFILLED,ARS,14250.0,2992.5,900.0,18142.5,1252,4,20250214,20250215
7000009420,1000009420,CARD,PAID,107159.7,2025-03-30 06:15:19,TX-DFEALWYKTWSS,827,1,,2025-03-29 14:15:19,4081.0,1317,FULFILLED,ARS,87570.0,18389.7,1200.0,107159.7,1317,1,20250329,20250330
7000009421,1000009421,CARD,PAID,44351.1,2024-03-24 04:15:52,TX-OSWKL0FAG9Q2,143,1,,2024-03-24 03:15:52,1936.0,1181,PAID,ARS,35910.0,7541.1,900.0,44351.1,1181,4,20240324,20240324
7000009422,1000009422,CARD,PAID,18442.5,2025-01-19 12:06:07,TX-O9E7V6UU4CV2,797,1,,2025-01-17 10:06:07,3701.0,3579,PAID,ARS,14250.0,2992.5,1200.0,18442.5,3579,1,20250117,20250119
7000009423,1000009423,CASH,PAID,14229.6,2025-01-29 12:04:12,TX-TWMSHSHWOVS1,85,2,2.0,2025-01-29 09:04:12,2439.0,2,FULFILLED,ARS,11760.0,2469.6,0.0,14229.6,2,2,20250129,20250129
7000009424,1000009424,GATEWAY,PENDING,16552.56,,,183,1,,2024-03-26 08:32:02,4142.0,2830,CREATED,ARS,12936.0,2716.56,900.0,16552.56,2830,2,20240326,
7000009425,1000009425,CASH,PAID,55902.0,2024-08-04 22:38:59,TX-IIGHPPLQ8F1X,980,2,3.0,2024-08-03 15:38:59,3200.0,3,PAID,ARS,46200.0,9702.0,0.0,55902.0,3,3,20240803,20240804
7000009426,1000009426,CASH,FAILED,43124.4,,,576,2,3.0,2025-06-22 19:24:17,2526.0,3,CANCELLED,ARS,35640.0,7484.4,0.0,43124.4,3,3,20250622,
7000009427,1000009427,CARD,PAID,40104.0,2025-04-09 04:29:36,TX-376ZJ3PEL4HV,1319,1,,2025-04-09 01:29:36,3531.0,3569,FULFILLED,ARS,32400.0,6804.0,900.0,40104.0,3569,1,20250409,20250409
7000009428,1000009428,CASH,PAID,61238.1,2025-09-17 21:26:51,TX-FMQVB9224JKO,474,2,1.0,2025-09-15 14:26:51,1023.0,1,FULFILLED,ARS,50610.0,10628.1,0.0,61238.1,1,1,20250915,20250917
7000009429,1000009429,CARD,PAID,30540.0,2025-02-17 23:36:36,TX-4DJ4MZ2WQUC5,809,1,,2025-02-16 15:36:36,2376.0,2689,FULFILLED,ARS,24000.0,5040.0,1500.0,30540.0,2689,1,20250216,20250217
7000009430,1000009430,GATEWAY,PAID,49905.0,2025-01-29 12:58:36,TX-TB0IA6L1D298,528,1,,2025-01-29 01:58:36,1180.0,3653,FULFILLED,ARS,40500.0,8505.0,900.0,49905.0,3653,1,20250129,20250129
7000009431,1000009431,GATEWAY,PAID,96187.5,2025-06-20 21:16:14,TX-I3PMN9AVG4UI,1268,1,,2025-06-19 23:16:14,2140.0,2329,FULFILLED,ARS,78750.0,16537.5,900.0,96187.5,2329,1,20250619,20250620
7000009432,1000009432,CARD,PAID,90798.0,2024-11-27 09:25:14,TX-ECWTIEGV22H6,1028,1,,2024-11-27 04:25:14,1841.0,2257,FULFILLED,ARS,73800.0,15498.0,1500.0,90798.0,2257,1,20241127,20241127
7000009433,1000009433,CASH,PAID,38115.0,2024-04-29 07:26:22,TX-X9OCJDNNVKJN,1223,2,3.0,2024-04-29 05:26:22,1981.0,3,FULFILLED,ARS,31500.0,6615.0,0.0,38115.0,3,3,20240429,20240429
7000009434,1000009434,GATEWAY,PAID,18442.5,2025-08-23 10:49:01,TX-0VG9C2ESO3WH,138,1,,2025-08-22 18:49:01,2998.0,1278,PAID,ARS,14250.0,2992.5,1200.0,18442.5,1278,1,20250822,20250823
7000009435,1000009435,CASH,PAID,17151.75,2025-01-30 14:02:06,TX-9W951B5407GS,634,2,1.0,2025-01-28 07:02:06,3591.0,1,FULFILLED,ARS,14175.0,2976.75,0.0,17151.75,1,1,20250128,20250130
7000009436,1000009436,CARD,PAID,51455.25,2024-10-05 04:47:13,TX-VVFD9YXCRXOK,1461,2,4.0,2024-10-03 10:47:13,4107.0,4,FULFILLED,ARS,42525.0,8930.25,0.0,51455.25,4,4,20241003,20241005
7000009437,1000009437,CARD,PAID,47516.7,2024-12-18 13:18:23,TX-GFOB4RGSGB0Z,621,2,4.0,2024-12-18 00:18:23,,4,FULFILLED,ARS,39270.0,8246.7,0.0,47516.7,4,4,20241218,20241218
7000009438,1000009438,CARD,PAID,53227.5,2025-05-11 18:20:02,TX-Q5CUXXE4NAOP,375,1,,2025-05-10 06:20:02,,3880,FULFILLED,ARS,42750.0,8977.5,1500.0,53227.5,3880,3,20250510,20250511
7000009439,1000009439,GATEWAY,PAID,70470.0,2025-04-02 17:22:25,TX-QBU37114BZK5,147,1,,2025-03-31 03:22:25,1667.0,4094,FULFILLED,ARS,57000.0,11970.0,1500.0,70470.0,4094,4,20250331,20250402
7000009440,1000009440,CARD,PAID,27336.0,2025-09-02 13:30:42,TX-OLLT4QBDFYIX,305,1,,2025-08-31 07:30:42,3442.0,1701,PAID,ARS,21600.0,4536.0,1200.0,27336.0,1701,1,20250831,20250902
7000009441,1000009441,GATEWAY,FAILED,54624.0,,,562,1,,2024-01-24 20:33:48,2144.0,3356,CANCELLED,ARS,44400.0,9324.0,900.0,54624.0,3356,1,20240124,
7000009442,1000009442,CARD,PAID,13068.0,2024-09-28 09:38:25,TX-8Z1HTPJX6QME,1484,2,2.0,2024-09-26 23:38:25,2921.0,2,PAID,ARS,10800.0,2268.0,0.0,13068.0,2,2,20240926,20240928
7000009443,1000009443,CARD,PAID,15729.6,2025-01-16 04:16:04,TX-1OCXKMZEBGI1,1022,1,,2025-01-14 19:16:04,4113.0,2486,FULFILLED,ARS,11760.0,2469.6,1500.0,15729.6,2486,1,20250114,20250116
7000009444,1000009444,CASH,PAID,18966.75,2024-01-31 21:06:59,TX-O0N3I0PQ0Y86,1082,2,4.0,2024-01-29 06:06:59,1308.0,4,FULFILLED,ARS,15675.0,3291.75,0.0,18966.75,4,4,20240129,20240131
7000009445,1000009445,CARD,PAID,69289.2,2024-02-11 02:25:07,TX-WPTT9BKJVH5R,1475,1,,2024-02-09 07:25:07,3572.0,2055,FULFILLED,ARS,56520.0,11869.2,900.0,69289.2,2055,1,20240209,20240211
7000009446,1000009446,GATEWAY,PAID,73800.0,2024-11-05 00:41:57,TX-MB1OXFMB24AL,670,1,,2024-11-03 10:41:57,3409.0,2924,FULFILLED,ARS,60000.0,12600.0,1200.0,73800.0,2924,2,20241103,20241105
7000009447,1000009447,CARD,PAID,27355.68,2025-05-16 06:34:56,TX-5YCS7LIIAGQC,836,2,1.0,2025-05-15 02:34:56,4164.0,1,FULFILLED,ARS,22608.0,4747.68,0.0,27355.68,1,1,20250515,20250516
7000009448,1000009448,GATEWAY,PAID,14694.0,2024-02-05 03:17:26,TX-UMPAOJRQUH9A,1344,1,,2024-02-05 01:17:26,3871.0,3776,PAID,ARS,11400.0,2394.0,900.0,14694.0,3776,1,20240205,20240205
7000009449,1000009449,CARD,PAID,28459.2,2024-12-06 08:43:56,TX-OSF46IED599C,524,2,2.0,2024-12-04 05:43:56,1731.0,2,FULFILLED,ARS,23520.0,4939.2,0.0,28459.2,2,2,20241204,20241206
7000009450,1000009450,CASH,PAID,27588.0,2025-03-21 03:23:24,TX-979IGVTPIFZE,1207,2,4.0,2025-03-18 22:23:24,2398.0,4,FULFILLED,ARS,22800.0,4788.0,0.0,27588.0,4,4,20250318,20250321
7000009451,1000009451,CARD,PAID,42688.8,2024-09-05 22:46:08,TX-3NUEB1RBIME5,985,2,4.0,2024-09-03 20:46:08,1144.0,4,FULFILLED,ARS,35280.0,7408.8,0.0,42688.8,4,4,20240903,20240905
7000009452,1000009452,CARD,PAID,14520.0,2025-02-04 15:35:15,TX-0FX5OG8RF623,90,2,1.0,2025-02-02 01:35:15,1915.0,1,FULFILLED,ARS,12000.0,2520.0,0.0,14520.0,1,1,20250202,20250204
7000009453,1000009453,CARD,FAILED,55350.0,,,1200,1,,2024-02-14 13:44:39,1302.0,2601,CANCELLED,ARS,45000.0,9450.0,900.0,55350.0,2601,1,20240214,
7000009454,1000009454,CARD,PAID,15420.0,2024-12-17 06:48:30,TX-C3O9NSZF2QOM,1376,1,,2024-12-14 23:48:30,3262.0,1773,FULFILLED,ARS,12000.0,2520.0,900.0,15420.0,1773,1,20241214,20241217
7000009455,1000009455,GATEWAY,PAID,33570.0,2025-07-20 19:56:46,TX-RCABFNU7C776,752,1,,2025-07-19 14:56:46,3867.0,2045,FULFILLED,ARS,27000.0,5670.0,900.0,33570.0,2045,2,20250719,20250720
7000009456,1000009456,CARD,PAID,48024.9,2025-01-21 05:11:35,TX-8I7DYIALPKIP,1084,2,3.0,2025-01-19 11:11:35,2259.0,3,FULFILLED,ARS,39690.0,8334.9,0.0,48024.9,3,3,20250119,20250121
7000009457,1000009457,CARD,PAID,27036.0,2025-01-02 04:36:46,TX-ABMC9HI25JMN,439,1,,2025-01-01 10:36:46,3474.0,2208,FULFILLED,ARS,21600.0,4536.0,900.0,27036.0,2208,1,20250101,20250102
7000009458,1000009458,GATEWAY,PAID,39615.0,2025-06-17 18:08:05,TX-1B09J38FE6X5,1228,1,,2025-06-17 03:08:05,2045.0,2536,FULFILLED,ARS,31500.0,6615.0,1500.0,39615.0,2536,1,20250617,20250617
7000009459,1000009459,CARD,PAID,16008.3,2024-08-22 20:24:11,TX-3Y0RC220OOWR,1289,1,,2024-08-22 09:24:11,1831.0,3403,PAID,ARS,13230.0,2778.3,0.0,16008.3,3403,1,20240822,20240822
7000009460,1000009460,CASH,PAID,38115.0,2024-04-21 00:47:38,TX-TQPIAE6V86SN,523,2,4.0,2024-04-20 16:47:38,2389.0,4,FULFILLED,ARS,31500.0,6615.0,0.0,38115.0,4,4,20240420,20240421
7000009461,1000009461,CASH,PAID,40656.0,2025-03-06 10:34:11,TX-RDKHEYJ1RMZY,1377,2,1.0,2025-03-05 02:34:11,1662.0,1,FULFILLED,ARS,33600.0,7056.0,0.0,40656.0,1,1,20250305,20250306
7000009462,1000009462,CASH,FAILED,36300.0,,,184,2,3.0,2025-05-18 15:08:31,3795.0,3,CANCELLED,ARS,30000.0,6300.0,0.0,36300.0,3,3,20250518,
7000009463,1000009463,CASH,PAID,17787.0,2025-05-18 03:05:32,TX-G1K80QY9HZ8T,1168,2,1.0,2025-05-15 16:05:32,2379.0,1,FULFILLED,ARS,14700.0,3087.0,0.0,17787.0,1,1,20250515,20250518
7000009464,1000009464,CARD,PAID,31762.5,2024-06-19 20:28:09,TX-NBIJOU3EGNYS,1332,2,1.0,2024-06-18 14:28:09,2426.0,1,FULFILLED,ARS,26250.0,5512.5,0.0,31762.5,1,1,20240618,20240619
7000009465,1000009465,CARD,PAID,27515.4,2024-05-29 11:26:05,TX-UGXCRNFV8QXO,254,2,1.0,2024-05-27 18:26:05,1870.0,1,PAID,ARS,22740.0,4775.4,0.0,27515.4,1,1,20240527,20240529
7000009466,1000009466,CARD,PAID,42582.0,2024-09-21 05:26:22,TX-BOQ2W9KZ9L0I,826,1,,2024-09-20 20:26:22,3503.0,2416,FULFILLED,ARS,34200.0,7182.0,1200.0,42582.0,2416,1,20240920,20240921
7000009467,1000009467,TRANSFER,PAID,112893.0,2025-06-05 03:15:00,TX-J8ELT84K7Y8V,166,2,2.0,2025-06-02 09:15:00,1338.0,2,PAID,ARS,93300.0,19593.0,0.0,112893.0,2,2,20250602,20250605
7000009468,1000009468,CARD,PAID,101932.5,2024-06-05 01:14:48,TX-NKGU20UTM0B3,397,1,,2024-06-04 10:14:48,2246.0,3588,FULFILLED,ARS,83250.0,17482.5,1200.0,101932.5,3588,1,20240604,20240605
7000009469,1000009469,CARD,PAID,92104.8,2024-07-27 22:11:05,TX-D46RGD2K8VNO,152,1,,2024-07-27 06:11:05,3579.0,3505,PAID,ARS,74880.0,15724.8,1500.0,92104.8,3505,3,20240727,20240727
7000009470,1000009470,CARD,PAID,36300.0,2024-04-01 11:44:04,TX-TN2JLH4CMAXU,1374,2,3.0,2024-03-31 10:44:04,1615.0,3,FULFILLED,ARS,30000.0,6300.0,0.0,36300.0,3,3,20240331,20240401
7000009471,1000009471,CARD,PAID,24829.2,2025-09-12 08:42:51,TX-ES21OZSRVR7B,521,2,3.0,2025-09-09 12:42:51,1723.0,3,FULFILLED,ARS,20520.0,4309.2,0.0,24829.2,3,3,20250909,20250912
7000009472,1000009472,GATEWAY,REFUNDED,51727.5,2025-04-19 04:26:12,TX-42P94Q6FF3QX,1117,1,,2025-04-18 07:26:12,2873.0,3367,REFUNDED,ARS,42750.0,8977.5,0.0,51727.5,3367,2,20250418,20250419
7000009473,1000009473,CARD,PAID,26136.0,2025-02-27 00:58:00,TX-XJGCK2NKWC77,849,2,4.0,2025-02-25 03:58:00,1980.0,4,FULFILLED,ARS,21600.0,4536.0,0.0,26136.0,4,4,20250225,20250227
7000009474,1000009474,CARD,PAID,16446.0,2025-09-04 10:17:28,TX-9NWBIM1ZHP8A,1182,1,,2025-09-03 06:17:28,1817.0,3583,FULFILLED,ARS,12600.0,2646.0,1200.0,16446.0,3583,1,20250903,20250904
7000009475,1000009475,CASH,PAID,15246.0,2025-01-21 22:36:53,TX-0AQJ9TWWEXCV,121,2,4.0,2025-01-19 17:36:53,3743.0,4,PAID,ARS,12600.0,2646.0,0.0,15246.0,4,4,20250119,20250121
7000009476,1000009476,CARD,PAID,44460.0,2025-04-30 01:56:00,TX-PY3EPYOVLRHK,71,1,,2025-04-28 07:56:00,1960.0,1571,FULFILLED,ARS,36000.0,7560.0,900.0,44460.0,1571,2,20250428,20250430
7000009477,1000009477,CARD,PAID,43560.0,2024-09-15 23:52:22,TX-V50YX2GU7YRO,841,2,2.0,2024-09-15 05:52:22,3059.0,2,FULFILLED,ARS,36000.0,7560.0,0.0,43560.0,2,2,20240915,20240915
7000009478,1000009478,GATEWAY,PAID,53361.0,2024-03-22 22:06:15,TX-AGIB3F24H0V8,1224,1,,2024-03-21 09:06:15,,2040,FULFILLED,ARS,44100.0,9261.0,0.0,53361.0,2040,2,20240321,20240322
7000009479,1000009479,GATEWAY,PAID,15574.8,2025-03-23 03:04:04,TX-UJINCYH6PDRW,719,1,,2025-03-21 06:04:04,1614.0,1510,FULFILLED,ARS,11880.0,2494.8,1200.0,15574.8,1510,4,20250321,20250323
7000009480,1000009480,TRANSFER,PAID,36209.25,2025-09-01 04:14:09,TX-V5HY8C16NXXS,663,2,2.0,2025-08-30 02:14:09,2263.0,2,PAID,ARS,29925.0,6284.25,0.0,36209.25,2,2,20250830,20250901
7000009481,1000009481,TRANSFER,FAILED,87773.4,,,351,2,4.0,2024-01-09 02:02:21,2907.0,4,CANCELLED,ARS,72540.0,15233.4,0.0,87773.4,4,4,20240109,
7000009482,1000009482,GATEWAY,PAID,14694.0,2025-07-29 04:10:42,TX-B4JW7SR6JWL4,856,1,,2025-07-29 02:10:42,2278.0,3868,FULFILLED,ARS,11400.0,2394.0,900.0,14694.0,3868,1,20250729,20250729
7000009483,1000009483,CARD,PAID,35685.0,2025-03-07 14:07:46,TX-V7EIMOYEHZRK,158,1,,2025-03-04 18:07:46,2844.0,4070,FULFILLED,ARS,28500.0,5985.0,1200.0,35685.0,4070,1,20250304,20250307
7000009484,1000009484,GATEWAY,PAID,17235.0,2025-08-30 05:52:19,TX-HDDDVZKD27VB,321,1,,2025-08-27 16:52:19,1839.0,1824,FULFILLED,ARS,13500.0,2835.0,900.0,17235.0,1824,2,20250827,20250830
7000009485,1000009485,CARD,PAID,45723.24,2024-11-06 10:45:20,TX-9FR7WCJYH3Y9,1033,1,,2024-11-05 20:45:20,1793.0,2391,FULFILLED,ARS,37044.0,7779.24,900.0,45723.24,2391,1,20241105,20241106
7000009486,1000009486,CASH,PAID,54450.0,2024-08-13 12:30:16,TX-AVABK5YXX21M,570,2,3.0,2024-08-12 09:30:16,2057.0,3,FULFILLED,ARS,45000.0,9450.0,0.0,54450.0,3,3,20240812,20240813
7000009487,1000009487,TRANSFER,PAID,14520.0,2024-01-15 08:25:41,TX-R8JBRRX23ISX,1496,2,2.0,2024-01-15 02:25:41,1066.0,2,FULFILLED,ARS,12000.0,2520.0,0.0,14520.0,2,2,20240115,20240115
7000009488,1000009488,TRANSFER,PAID,49005.0,2025-06-27 01:02:48,TX-NC3NKST13COX,1464,2,1.0,2025-06-26 05:02:48,2258.0,1,FULFILLED,ARS,40500.0,8505.0,0.0,49005.0,1,1,20250626,20250627
7000009489,1000009489,CASH,PAID,27588.0,2024-01-25 05:05:22,TX-WE3PC8G6SXK1,300,2,2.0,2024-01-24 22:05:22,2109.0,2,FULFILLED,ARS,22800.0,4788.0,0.0,27588.0,2,2,20240124,20240125
7000009490,1000009490,TRANSFER,PAID,35574.0,2025-05-26 05:58:44,TX-68H752LK0Z78,238,2,4.0,2025-05-25 09:58:44,,4,FULFILLED,ARS,29400.0,6174.0,0.0,35574.0,4,4,20250525,20250526
7000009491,1000009491,CARD,PAID,15841.08,2025-03-15 21:23:13,TX-CM6218XCC8EW,659,1,,2025-03-15 19:23:13,,1941,FULFILLED,ARS,12348.0,2593.08,900.0,15841.08,1941,1,20250315,20250315
7000009492,1000009492,CARD,PAID,14374.8,2024-09-03 01:31:10,TX-06TW20NLJJEC,1170,2,4.0,2024-08-31 15:31:10,3738.0,4,PAID,ARS,11880.0,2494.8,0.0,14374.8,4,4,20240831,20240903
7000009493,1000009493,CARD,PAID,57172.5,2024-01-16 09:32:33,TX-UYTEKVMZYQ3R,874,2,4.0,2024-01-15 03:32:33,1536.0,4,FULFILLED,ARS,47250.0,9922.5,0.0,57172.5,4,4,20240115,20240116
7000009494,1000009494,TRANSFER,PAID,43560.0,2024-11-21 10:21:14,TX-VI4KQUDKT5TN,1202,2,3.0,2024-11-19 12:21:14,3294.0,3,PAID,ARS,36000.0,7560.0,0.0,43560.0,3,3,20241119,20241121
7000009495,1000009495,CARD,FAILED,18150.0,,,12,2,2.0,2024-04-02 19:07:37,3650.0,2,CANCELLED,ARS,15000.0,3150.0,0.0,18150.0,2,2,20240402,
7000009496,1000009496,CASH,PAID,41164.2,2025-04-13 10:17:55,TX-QLKHD6LPJJ6J,220,2,4.0,2025-04-10 20:17:55,3484.0,4,FULFILLED,ARS,34020.0,7144.2,0.0,41164.2,4,4,20250410,20250413
7000009497,1000009497,CARD,PAID,16673.4,2024-04-24 23:34:40,TX-XZJHSXZHL8JK,535,1,,2024-04-22 13:34:40,3476.0,3633,PAID,ARS,12540.0,2633.4,1500.0,16673.4,3633,1,20240422,20240424
7000009498,1000009498,CASH,PAID,41382.0,2024-09-06 21:59:52,TX-FBUUCCTZ5APP,1224,2,1.0,2024-09-05 20:59:52,2325.0,1,FULFILLED,ARS,34200.0,7182.0,0.0,41382.0,1,1,20240905,20240906
7000009499,1000009499,CARD,PAID,35685.0,2025-08-22 16:05:35,TX-WTJY9UKUW9CF,391,1,,2025-08-20 17:05:35,,1543,PAID,ARS,28500.0,5985.0,1200.0,35685.0,1543,2,20250820,20250822
7000009500,1000009500,CARD,PAID,30540.0,2024-09-18 00:00:48,TX-N4NDWJFZDH6X,22,1,,2024-09-17 17:00:48,3761.0,1162,FULFILLED,ARS,24000.0,5040.0,1500.0,30540.0,1162,2,20240917,20240918
7000009501,1000009501,CARD,PAID,60732.0,2024-11-10 12:36:49,TX-GF75Y5T6OZU6,679,1,,2024-11-07 21:36:49,4136.0,2869,FULFILLED,ARS,49200.0,10332.0,1200.0,60732.0,2869,2,20241107,20241110
7000009502,1000009502,CARD,PAID,45723.24,2024-11-04 10:02:22,TX-2N97WOV8GSA2,906,1,,2024-11-03 00:02:22,1341.0,3109,FULFILLED,ARS,37044.0,7779.24,900.0,45723.24,3109,1,20241103,20241104
7000009503,1000009503,CARD,PAID,15841.08,2024-03-17 16:36:00,TX-7060LC17XQRX,705,1,,2024-03-17 06:36:00,3169.0,3556,FULFILLED,ARS,12348.0,2593.08,900.0,15841.08,3556,2,20240317,20240317
7000009504,1000009504,CARD,PAID,34485.0,2024-08-30 00:03:40,TX-E3A9CCVB3PBB,281,2,3.0,2024-08-27 19:03:40,4175.0,3,FULFILLED,ARS,28500.0,5985.0,0.0,34485.0,3,3,20240827,20240830
7000009505,1000009505,CARD,PAID,49905.0,2025-03-23 06:36:36,TX-1876DF8W8JPV,672,1,,2025-03-23 04:36:36,1492.0,1649,FULFILLED,ARS,40500.0,8505.0,900.0,49905.0,1649,1,20250323,20250323
7000009506,1000009506,CARD,PAID,28788.0,2025-08-30 13:46:31,TX-BMRCX5IBU1JP,1239,1,,2025-08-29 16:46:31,2826.0,2817,PAID,ARS,22800.0,4788.0,1200.0,28788.0,2817,1,20250829,20250830
7000009507,1000009507,TRANSFER,PAID,13721.4,2025-07-25 13:00:20,TX-3FKFO94ED8BV,1058,2,1.0,2025-07-22 14:00:20,3336.0,1,PAID,ARS,11340.0,2381.4,0.0,13721.4,1,1,20250722,20250725
